Income_Segment,Education,Has_Children,Enrollment_Year,Product,Sales
Medium,Diploma,Has Children,2013,Sweets,5
High,Graduation,Has Children,2013,Sweets,28
Medium,PhD,Has Children,2012,Sweets,1
Medium,Master,Has Children,2013,Sweets,13
Medium,Graduation,Has Children,2013,Sweets,20
Medium,Graduation,Has Children,2012,Sweets,23
Medium,Graduation,Has Children,2012,Sweets,24
High,Graduation,Has Children,2012,Sweets,47
Medium,Graduation,Has Children,2014,Sweets,1
Low,Basic,No Children,2013,Sweets,3
High,Diploma,No Children,2013,Sweets,33
High,Master,Has Children,2013,Sweets,0
Low,Graduation,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2014,Sweets,3
High,Graduation,Has Children,2012,Sweets,30
High,Graduation,No Children,2013,Sweets,19
Medium,Diploma,Has Children,2014,Sweets,8
Medium,PhD,Has Children,2012,Sweets,4
High,PhD,No Children,2013,Sweets,0
Low,Master,No Children,2014,Sweets,2
Medium,Graduation,Has Children,2013,Sweets,2
Medium,Master,Has Children,2013,Sweets,72
Medium,Graduation,Has Children,2013,Sweets,15
Low,Diploma,Has Children,2014,Sweets,8
Medium,PhD,Has Children,2013,Sweets,0
High,Graduation,No Children,2013,Sweets,38
Low,Master,Has Children,2014,Sweets,2
Medium,Graduation,Has Children,2013,Sweets,4
Medium,Graduation,Has Children,2012,Sweets,19
Medium,PhD,Has Children,2013,Sweets,0
Low,Graduation,Has Children,2012,Sweets,0
Medium,PhD,No Children,2013,Sweets,20
High,Graduation,Has Children,2012,Sweets,112
Low,Graduation,Has Children,2012,Sweets,0
High,Graduation,No Children,2012,Sweets,137
Medium,Master,Has Children,2014,Sweets,13
Low,PhD,Has Children,2014,Sweets,0
Medium,Graduation,Has Children,2013,Sweets,14
Medium,Graduation,No Children,2012,Sweets,172
High,Graduation,No Children,2014,Sweets,13
Medium,Graduation,Has Children,2013,Sweets,17
Medium,Graduation,Has Children,2014,Sweets,7
Medium,Graduation,Has Children,2012,Sweets,19
Medium,Graduation,Has Children,2012,Sweets,0
High,Graduation,No Children,2012,Sweets,26
Medium,PhD,Has Children,2013,Sweets,0
High,Graduation,Has Children,2013,Sweets,29
Medium,Diploma,Has Children,2013,Sweets,7
Medium,Graduation,Has Children,2012,Sweets,7
High,Graduation,No Children,2013,Sweets,151
High,Graduation,No Children,2014,Sweets,60
Low,Basic,No Children,2014,Sweets,3
Low,Diploma,No Children,2014,Sweets,6
High,PhD,No Children,2012,Sweets,99
High,Master,Has Children,2014,Sweets,0
Low,Basic,Has Children,2013,Sweets,18
Medium,Master,Has Children,2013,Sweets,8
Medium,Master,Has Children,2012,Sweets,0
Medium,Graduation,Has Children,2013,Sweets,21
Low,Graduation,Has Children,2013,Sweets,4
High,Master,No Children,2014,Sweets,144
Medium,Graduation,Has Children,2013,Sweets,9
Medium,Graduation,Has Children,2013,Sweets,0
Medium,PhD,Has Children,2013,Sweets,0
Low,Basic,Has Children,2013,Sweets,6
Low,Graduation,Has Children,2014,Sweets,0
Low,Graduation,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2013,Sweets,2
High,PhD,Has Children,2013,Sweets,0
Medium,PhD,Has Children,2012,Sweets,1
Medium,Diploma,Has Children,2014,Sweets,2
High,Master,No Children,2012,Sweets,66
High,Master,Has Children,2012,Sweets,14
Medium,Graduation,Has Children,2014,Sweets,29
High,Graduation,Has Children,2014,Sweets,6
Medium,Master,Has Children,2013,Sweets,2
High,Master,Has Children,2013,Sweets,7
Medium,Diploma,Has Children,2013,Sweets,15
High,Master,Has Children,2013,Sweets,0
High,PhD,No Children,2014,Sweets,35
Medium,Diploma,Has Children,2012,Sweets,151
Medium,Graduation,Has Children,2013,Sweets,13
Medium,Graduation,Has Children,2013,Sweets,78
Medium,Master,Has Children,2013,Sweets,5
Low,Graduation,Has Children,2012,Sweets,3
High,Master,No Children,2013,Sweets,10
Medium,Master,Has Children,2013,Sweets,6
High,PhD,No Children,2013,Sweets,66
Low,Graduation,No Children,2013,Sweets,14
Medium,PhD,Has Children,2014,Sweets,0
Medium,Graduation,Has Children,2013,Sweets,2
Medium,Graduation,Has Children,2013,Sweets,3
High,Graduation,Has Children,2013,Sweets,78
High,Graduation,Has Children,2013,Sweets,34
High,Graduation,No Children,2013,Sweets,19
Medium,Graduation,Has Children,2012,Sweets,13
Medium,Graduation,Has Children,2013,Sweets,15
High,Graduation,Has Children,2013,Sweets,14
Medium,PhD,Has Children,2012,Sweets,0
High,PhD,No Children,2013,Sweets,30
Medium,Graduation,Has Children,2013,Sweets,1
Low,Basic,Has Children,2012,Sweets,6
Low,Graduation,Has Children,2013,Sweets,1
High,Diploma,No Children,2013,Sweets,122
Medium,Graduation,Has Children,2013,Sweets,1
Medium,PhD,Has Children,2013,Sweets,2
High,PhD,Has Children,2013,Sweets,12
High,PhD,No Children,2013,Sweets,7
Low,Graduation,Has Children,2012,Sweets,2
Medium,Master,Has Children,2013,Sweets,7
Medium,Master,Has Children,2014,Sweets,0
Medium,Graduation,Has Children,2013,Sweets,1
Medium,PhD,Has Children,2013,Sweets,1
Medium,Graduation,Has Children,2014,Sweets,3
Low,Graduation,Has Children,2013,Sweets,3
Medium,PhD,Has Children,2014,Sweets,1
High,Graduation,Has Children,2014,Sweets,147
Medium,Master,Has Children,2014,Sweets,0
High,Graduation,No Children,2013,Sweets,30
Low,Graduation,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2013,Sweets,4
Low,Basic,Has Children,2014,Sweets,6
Medium,PhD,Has Children,2013,Sweets,0
High,Graduation,Has Children,2014,Sweets,115
High,Master,No Children,2014,Sweets,0
Low,PhD,Has Children,2012,Sweets,12
Low,Graduation,No Children,2014,Sweets,1
Low,Basic,Has Children,2012,Sweets,26
Medium,Graduation,Has Children,2013,Sweets,0
Low,PhD,Has Children,2014,Sweets,0
High,Graduation,Has Children,2014,Sweets,0
High,PhD,No Children,2013,Sweets,29
High,Graduation,Has Children,2013,Sweets,48
High,PhD,Has Children,2013,Sweets,59
High,Graduation,Has Children,2013,Sweets,195
High,Graduation,Has Children,2013,Sweets,23
Medium,PhD,Has Children,2012,Sweets,11
High,Diploma,Has Children,2012,Sweets,0
High,Graduation,Has Children,2014,Sweets,91
Medium,Graduation,Has Children,2014,Sweets,0
High,Graduation,No Children,2013,Sweets,189
Medium,PhD,Has Children,2014,Sweets,2
High,PhD,No Children,2013,Sweets,34
High,Master,No Children,2013,Sweets,69
Medium,Graduation,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2014,Sweets,2
High,Graduation,No Children,2013,Sweets,161
Medium,PhD,Has Children,2012,Sweets,6
Low,Graduation,Has Children,2013,Sweets,8
Medium,PhD,Has Children,2013,Sweets,1
High,Diploma,No Children,2014,Sweets,18
Medium,Graduation,No Children,2014,Sweets,9
High,Master,Has Children,2013,Sweets,38
Medium,Graduation,Has Children,2012,Sweets,19
Medium,Master,Has Children,2013,Sweets,0
Low,Master,Has Children,2012,Sweets,15
High,Graduation,Has Children,2013,Sweets,12
Medium,Master,Has Children,2013,Sweets,2
Medium,Graduation,Has Children,2013,Sweets,30
High,Graduation,No Children,2012,Sweets,63
Medium,Graduation,Has Children,2013,Sweets,0
High,Graduation,No Children,2012,Sweets,55
Medium,Diploma,No Children,2012,Sweets,98
Medium,PhD,Has Children,2012,Sweets,0
Medium,Master,No Children,2013,Sweets,26
Low,Basic,No Children,2012,Sweets,49
Medium,Graduation,Has Children,2013,Sweets,1
Medium,PhD,Has Children,2012,Sweets,0
Medium,Diploma,Has Children,2013,Sweets,4
High,Master,No Children,2013,Sweets,42
Medium,Graduation,No Children,2012,Sweets,72
Low,Graduation,No Children,2013,Sweets,0
Low,Graduation,Has Children,2013,Sweets,1
Medium,Diploma,Has Children,2014,Sweets,3
Medium,PhD,Has Children,2013,Sweets,1
Medium,PhD,Has Children,2014,Sweets,0
High,Master,Has Children,2014,Sweets,11
Medium,PhD,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2013,Sweets,21
High,Graduation,No Children,2014,Sweets,175
Low,Graduation,Has Children,2012,Sweets,4
High,Graduation,No Children,2013,Sweets,45
Low,Diploma,No Children,2014,Sweets,3
Medium,Graduation,Has Children,2013,Sweets,5
High,Graduation,No Children,2012,Sweets,145
High,Graduation,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2013,Sweets,6
High,PhD,No Children,2014,Sweets,29
High,Graduation,No Children,2014,Sweets,0
Medium,Graduation,Has Children,2013,Sweets,10
High,PhD,Has Children,2014,Sweets,58
High,Master,No Children,2012,Sweets,0
Medium,Master,Has Children,2013,Sweets,5
High,Diploma,Has Children,2013,Sweets,162
Medium,Diploma,Has Children,2014,Sweets,40
Low,PhD,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2013,Sweets,10
Medium,Diploma,Has Children,2014,Sweets,2
Medium,Graduation,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2014,Sweets,6
High,Master,No Children,2013,Sweets,69
Medium,Master,Has Children,2013,Sweets,12
High,Graduation,Has Children,2014,Sweets,105
Medium,Graduation,Has Children,2012,Sweets,2
Low,Basic,Has Children,2014,Sweets,0
High,Master,Has Children,2013,Sweets,14
Low,Graduation,No Children,2014,Sweets,3
Medium,PhD,Has Children,2013,Sweets,1
Low,Master,No Children,2013,Sweets,3
High,PhD,No Children,2013,Sweets,75
Low,Graduation,Has Children,2014,Sweets,24
Medium,Graduation,Has Children,2012,Sweets,15
High,Graduation,Has Children,2013,Sweets,96
High,Graduation,No Children,2013,Sweets,187
High,Master,Has Children,2012,Sweets,126
Medium,Graduation,Has Children,2013,Sweets,30
High,Graduation,No Children,2013,Sweets,97
Medium,Master,No Children,2014,Sweets,3
Medium,Graduation,Has Children,2013,Sweets,3
Medium,Graduation,Has Children,2012,Sweets,13
Medium,Graduation,Has Children,2014,Sweets,6
Medium,Master,Has Children,2012,Sweets,10
High,Master,Has Children,2012,Sweets,0
Low,Graduation,No Children,2013,Sweets,4
Low,Basic,Has Children,2013,Sweets,11
Medium,Graduation,Has Children,2013,Sweets,14
Low,Diploma,Has Children,2013,Sweets,4
Medium,PhD,No Children,2013,Sweets,61
High,Graduation,Has Children,2013,Sweets,30
High,PhD,No Children,2013,Sweets,0
High,PhD,No Children,2013,Sweets,29
High,Graduation,No Children,2013,Sweets,64
Low,Graduation,Has Children,2012,Sweets,3
High,Graduation,Has Children,2014,Sweets,15
High,Graduation,No Children,2012,Sweets,29
High,Graduation,Has Children,2013,Sweets,30
Medium,Graduation,Has Children,2013,Sweets,20
High,PhD,No Children,2014,Sweets,70
High,Graduation,No Children,2013,Sweets,37
Medium,Master,Has Children,2013,Sweets,4
Medium,Graduation,Has Children,2012,Sweets,0
Low,Basic,Has Children,2013,Sweets,8
Medium,Graduation,Has Children,2013,Sweets,11
Medium,Diploma,No Children,2012,Sweets,108
Medium,Diploma,Has Children,2013,Sweets,7
High,Master,Has Children,2012,Sweets,143
Medium,Graduation,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2013,Sweets,2
Medium,Master,Has Children,2013,Sweets,14
High,Graduation,Has Children,2014,Sweets,2
Medium,Graduation,Has Children,2014,Sweets,8
Medium,Diploma,Has Children,2013,Sweets,7
Medium,Master,Has Children,2013,Sweets,0
Medium,PhD,Has Children,2012,Sweets,0
Medium,PhD,Has Children,2013,Sweets,8
Medium,Graduation,Has Children,2012,Sweets,13
Medium,Graduation,Has Children,2013,Sweets,3
Low,Graduation,Has Children,2013,Sweets,5
Medium,Master,Has Children,2013,Sweets,0
Medium,Master,Has Children,2013,Sweets,20
Medium,Master,Has Children,2014,Sweets,9
Medium,Diploma,Has Children,2013,Sweets,10
Medium,Graduation,Has Children,2012,Sweets,2
Medium,Diploma,Has Children,2014,Sweets,0
Low,Graduation,Has Children,2012,Sweets,0
High,Graduation,No Children,2014,Sweets,19
Medium,PhD,Has Children,2014,Sweets,0
Low,Diploma,Has Children,2013,Sweets,3
Medium,Graduation,Has Children,2012,Sweets,0
High,Graduation,No Children,2014,Sweets,80
Medium,Master,Has Children,2013,Sweets,7
Low,Graduation,Has Children,2013,Sweets,2
Medium,PhD,Has Children,2014,Sweets,0
Medium,Diploma,Has Children,2012,Sweets,4
Low,PhD,Has Children,2014,Sweets,0
High,Master,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2014,Sweets,0
Low,Graduation,Has Children,2014,Sweets,5
High,Master,Has Children,2013,Sweets,7
Medium,PhD,Has Children,2012,Sweets,0
High,Graduation,Has Children,2012,Sweets,5
High,Graduation,Has Children,2014,Sweets,7
Medium,Graduation,Has Children,2014,Sweets,2
Medium,Graduation,Has Children,2012,Sweets,0
Medium,Master,Has Children,2012,Sweets,14
Medium,PhD,Has Children,2012,Sweets,1
Medium,Master,Has Children,2013,Sweets,0
High,Master,Has Children,2013,Sweets,35
Medium,Graduation,Has Children,2012,Sweets,13
Medium,PhD,Has Children,2012,Sweets,1
High,PhD,Has Children,2012,Sweets,46
High,Graduation,Has Children,2013,Sweets,0
Medium,Master,Has Children,2014,Sweets,1
High,Graduation,No Children,2014,Sweets,40
Medium,Graduation,Has Children,2013,Sweets,36
Medium,Graduation,Has Children,2013,Sweets,8
Low,Basic,No Children,2013,Sweets,6
Medium,Graduation,No Children,2014,Sweets,30
Medium,Graduation,Has Children,2014,Sweets,4
Low,Graduation,Has Children,2014,Sweets,4
Medium,PhD,Has Children,2014,Sweets,0
High,Diploma,No Children,2013,Sweets,8
High,Graduation,Has Children,2012,Sweets,12
Medium,PhD,Has Children,2014,Sweets,0
Low,Graduation,No Children,2012,Sweets,4
Low,Graduation,Has Children,2013,Sweets,8
Medium,PhD,Has Children,2013,Sweets,0
Medium,PhD,Has Children,2013,Sweets,0
Medium,Diploma,Has Children,2014,Sweets,6
Medium,Graduation,No Children,2013,Sweets,16
Low,Master,Has Children,2013,Sweets,0
Medium,Diploma,Has Children,2014,Sweets,2
High,Graduation,No Children,2013,Sweets,147
Medium,Graduation,Has Children,2013,Sweets,3
High,Graduation,Has Children,2013,Sweets,67
Medium,Diploma,Has Children,2013,Sweets,0
High,Graduation,Has Children,2012,Sweets,5
Low,Diploma,No Children,2013,Sweets,2
Medium,Graduation,No Children,2014,Sweets,26
Medium,Graduation,Has Children,2013,Sweets,1
Medium,Graduation,Has Children,2013,Sweets,5
Medium,Master,Has Children,2013,Sweets,2
Low,Graduation,Has Children,2012,Sweets,5
High,Master,No Children,2012,Sweets,26
High,Graduation,No Children,2013,Sweets,105
Medium,Graduation,No Children,2013,Sweets,48
High,Diploma,No Children,2012,Sweets,160
Medium,Graduation,Has Children,2012,Sweets,0
High,PhD,No Children,2013,Sweets,54
High,Diploma,Has Children,2014,Sweets,8
Medium,Graduation,Has Children,2013,Sweets,7
High,Graduation,No Children,2014,Sweets,54
High,Graduation,No Children,2013,Sweets,58
Medium,PhD,Has Children,2013,Sweets,0
Medium,PhD,No Children,2012,Sweets,13
High,Graduation,No Children,2014,Sweets,50
Medium,Graduation,Has Children,2012,Sweets,1
Low,Graduation,Has Children,2013,Sweets,5
High,Graduation,No Children,2014,Sweets,114
Medium,PhD,No Children,2012,Sweets,64
High,Master,Has Children,2014,Sweets,5
Medium,Graduation,Has Children,2013,Sweets,5
Medium,PhD,Has Children,2014,Sweets,0
Low,Graduation,Has Children,2014,Sweets,5
Low,Master,Has Children,2013,Sweets,0
Medium,Master,Has Children,2013,Sweets,41
Medium,Graduation,Has Children,2013,Sweets,10
High,Graduation,No Children,2013,Sweets,31
Medium,PhD,Has Children,2014,Sweets,0
High,Graduation,Has Children,2013,Sweets,56
Low,Diploma,Has Children,2013,Sweets,4
Medium,Graduation,Has Children,2013,Sweets,1
Medium,Graduation,Has Children,2013,Sweets,1
High,PhD,Has Children,2012,Sweets,0
High,Graduation,Has Children,2012,Sweets,12
Medium,Graduation,Has Children,2013,Sweets,7
High,Master,No Children,2012,Sweets,0
Medium,PhD,Has Children,2013,Sweets,1
Medium,Master,No Children,2013,Sweets,7
Medium,PhD,Has Children,2014,Sweets,0
High,Graduation,Has Children,2013,Sweets,9
High,Graduation,Has Children,2012,Sweets,21
Low,Diploma,Has Children,2013,Sweets,5
Low,Graduation,Has Children,2013,Sweets,5
High,Diploma,Has Children,2012,Sweets,194
High,Master,Has Children,2013,Sweets,67
High,Master,No Children,2014,Sweets,15
High,PhD,Has Children,2014,Sweets,0
High,Graduation,Has Children,2013,Sweets,35
Medium,Master,Has Children,2013,Sweets,0
High,PhD,Has Children,2013,Sweets,42
Medium,PhD,Has Children,2013,Sweets,2
High,Graduation,No Children,2013,Sweets,148
Medium,Graduation,Has Children,2013,Sweets,23
Medium,Graduation,Has Children,2013,Sweets,5
High,Graduation,No Children,2014,Sweets,85
Medium,Graduation,Has Children,2013,Sweets,1
Medium,PhD,Has Children,2012,Sweets,10
High,Graduation,Has Children,2012,Sweets,98
High,Graduation,No Children,2013,Sweets,89
Medium,Master,Has Children,2013,Sweets,9
Medium,Diploma,Has Children,2014,Sweets,2
Medium,Graduation,Has Children,2012,Sweets,15
Medium,Master,Has Children,2012,Sweets,6
Medium,PhD,No Children,2012,Sweets,13
High,Master,No Children,2014,Sweets,8
Medium,Master,Has Children,2013,Sweets,109
Medium,Diploma,Has Children,2012,Sweets,151
High,PhD,No Children,2013,Sweets,152
Medium,Graduation,Has Children,2013,Sweets,24
High,Graduation,No Children,2014,Sweets,137
Medium,Master,Has Children,2012,Sweets,0
High,Graduation,Has Children,2012,Sweets,137
High,Graduation,No Children,2014,Sweets,197
Low,Diploma,No Children,2013,Sweets,13
Medium,Graduation,Has Children,2014,Sweets,20
Medium,Graduation,Has Children,2012,Sweets,7
Medium,Graduation,Has Children,2013,Sweets,8
Medium,Master,Has Children,2013,Sweets,3
Low,Graduation,Has Children,2012,Sweets,1
High,PhD,No Children,2013,Sweets,74
High,Graduation,No Children,2013,Sweets,70
Medium,Graduation,Has Children,2014,Sweets,4
Medium,PhD,Has Children,2014,Sweets,1
Low,Graduation,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2012,Sweets,28
High,PhD,No Children,2014,Sweets,125
Low,Graduation,Has Children,2012,Sweets,0
High,PhD,No Children,2014,Sweets,176
Low,Graduation,Has Children,2013,Sweets,4
Medium,Diploma,Has Children,2012,Sweets,14
Medium,Diploma,Has Children,2013,Sweets,0
High,PhD,Has Children,2014,Sweets,26
Medium,Master,Has Children,2012,Sweets,0
Low,Diploma,Has Children,2012,Sweets,10
Low,Diploma,Has Children,2012,Sweets,15
Low,Graduation,Has Children,2013,Sweets,0
High,PhD,No Children,2013,Sweets,20
High,PhD,Has Children,2012,Sweets,0
Medium,Master,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2014,Sweets,2
High,Master,Has Children,2013,Sweets,27
High,Graduation,No Children,2012,Sweets,165
Medium,PhD,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2012,Sweets,7
Medium,Master,Has Children,2013,Sweets,4
Medium,Diploma,No Children,2013,Sweets,1
Medium,Graduation,No Children,2012,Sweets,1
High,Graduation,Has Children,2013,Sweets,59
Medium,Diploma,Has Children,2013,Sweets,1
Medium,Master,Has Children,2013,Sweets,7
High,Diploma,No Children,2014,Sweets,71
High,Graduation,Has Children,2012,Sweets,97
High,Graduation,No Children,2014,Sweets,33
High,Graduation,Has Children,2012,Sweets,80
Medium,Master,Has Children,2013,Sweets,1
Medium,Master,Has Children,2012,Sweets,2
Medium,Graduation,Has Children,2013,Sweets,0
Low,Graduation,Has Children,2013,Sweets,9
High,PhD,Has Children,2013,Sweets,44
Medium,Graduation,Has Children,2013,Sweets,1
Medium,Master,Has Children,2013,Sweets,0
Low,Graduation,Has Children,2012,Sweets,1
High,Graduation,Has Children,2014,Sweets,121
Medium,Graduation,Has Children,2014,Sweets,0
Medium,Graduation,Has Children,2013,Sweets,3
High,Master,Has Children,2012,Sweets,12
High,Graduation,Has Children,2014,Sweets,23
Medium,PhD,Has Children,2012,Sweets,6
High,PhD,Has Children,2013,Sweets,19
High,PhD,No Children,2012,Sweets,68
Medium,Graduation,Has Children,2012,Sweets,0
High,Master,No Children,2014,Sweets,144
Low,Master,Has Children,2013,Sweets,0
Medium,Graduation,Has Children,2012,Sweets,15
Medium,PhD,Has Children,2013,Sweets,0
